Time,agent_x,agent_y,agent_theta,1_x,1_y,1_theta
1504505330.01,28.9997216099,2.49815901342,-0.0725301794355,46.37769588277477,5.963915933440681,-0.0008045641439074618
1504505330.08,29.3915351991,2.44106520195,-0.0725369529514,46.68381973426156,5.963422877510654,-0.0008047247805206685
1504505330.15,30.2707108353,2.31238227826,-0.0725319879092,46.98993762939019,5.962930102121389,-0.0008047379269763486
1504505330.22,30.9477579407,2.21265920923,-0.0727357446767,47.2540444969725,5.962505379860334,-0.0008046273640201058
1504505330.28,31.3038652824,2.15892207012,-0.0735058004007,47.56016334131682,5.962012667991083,-0.0008046494781609367
1504505330.35,32.0174272892,2.04737061134,-0.0750515054961,47.848279164453196,5.961548596083366,-0.0008048017164986658
1504505330.42,32.622699653,1.95165199816,-0.0762891321815,48.10037742756627,5.961142810172544,-0.0008048026386055226
1504505330.5,33.3336223615,1.83753176769,-0.0776983394447,48.406499129071534,5.960650446401387,-0.0008046906993324771
1504505330.57,33.7011245252,1.7777060569,-0.0784256412449,48.9347309870393,5.959800770422266,-0.0008047198297766278
1504505330.63,34.4117552952,1.66075045506,-0.0797245951881,48.9347309870393,5.959800770422266,-0.0008047198297766278
1504505330.7,34.7318954707,1.60902711867,-0.0797787868921,49.246839617249506,5.959298531336293,-0.0008046025150394107
1504505330.77,35.8222692039,1.43340063772,-0.079776772287,49.54093739762039,5.958825296703421,-0.0008045459191912095
1504505330.84,36.1779403304,1.37593774391,-0.079795925331,50.14715576620345,5.957849143625451,-0.0008047348591496057
1504505330.91,36.5924345674,1.30699997173,-0.0805126611726,50.43532004610446,5.957385645597643,-0.0008046291094289086
1504505330.98,37.1256851402,1.21895627973,-0.0809023893739,50.68742331900346,5.956980037510829,-0.0008045901272388331
1504505331.05,38.1090213228,1.0582514232,-0.0808981939698,50.945447748617674,5.9565646780461075,-0.0008046142880003101
1504505331.12,38.488199026,0.996240459598,-0.0808983637575,51.197672555577434,5.956158392781136,-0.0008048043522943484
1504505331.19,39.1279034297,0.891719201665,-0.0808983194775,51.46364150505632,5.95571487217776,-0.0008069134496444124
1504505331.28,39.8625233373,0.770958773929,-0.0811028257799,51.771687176378016,5.955243532887933,-0.0008080236332666394
1504505331.36,40.3240546094,0.692675572444,-0.0820193320933,52.08417093557758,5.954735967039803,-0.0008074951902820379
1504505331.42,40.7026950733,0.627470865032,-0.0827921904188,52.383959291595986,5.954252511605902,-0.0008074059094549647
1504505331.49,41.436454672,0.501892232553,-0.0835180455718,52.69037075461781,5.953757587161898,-0.0008074166423164981
1504505331.56,42.2414359152,0.36602049003,-0.0835153781471,52.98423078132,5.95328312599311,-0.000807214962336813
1504505331.63,42.5136715741,0.320121010037,-0.0835174970906,53.302572857498696,5.952767778343403,-0.0008073803674355609
1504505331.69,43.2239385836,0.20019063185,-0.0835167287818,53.60251466767849,5.952283420348025,-0.0008073619162385144
1504505331.76,44.1590711184,0.0423453036932,-0.0835167163033,53.87278949285054,5.951847386684246,-0.0008073330394233352
1504505331.83,44.4195008806,-0.00162277052207,-0.0835167460231,54.1727460158562,5.951362969040629,-0.0008072292306300673
1504505331.91,45.0823610575,-0.113520028298,-0.0835168682914,54.431000897072956,5.95094542774525,-0.0008073972133857204
1504505331.97,45.437503328,-0.173461280665,-0.0835168036663,54.73697636162653,5.950451099539941,-0.0008074119311103515
1504505332.05,46.1832296182,-0.299347502626,-0.083517048991,55.03722320762046,5.949966529349439,-0.0008073460351909001
1504505332.13,47.0947064235,-0.453211009099,-0.0835169166956,55.60743935205424,5.949045277738868,-0.0008074889490362259
1504505332.2,47.3551231155,-0.497169216901,-0.0835170331289,55.60743935205424,5.949045277738868,-0.0008074889490362259
1504505332.26,47.7102558399,-0.55711855667,-0.0835168259096,55.91946705804785,5.9485412737494245,-0.0008074786991806624
1504505332.33,48.4323167562,-0.679005998807,-0.0835171104331,56.189660101746234,5.948105258626709,-0.0008073916037085265
1504505332.4,49.462030691,-0.852835667343,-0.0835126374371,56.71785582216585,5.947251941240997,-0.0008075303608708344
1504505332.47,49.8291581372,-0.9147326432,-0.0835128372349,57.01191654554683,5.946776882409008,-0.0008075634174699924
1504505332.55,50.5511144543,-1.0366211418,-0.0835129067733,57.31208607154491,5.946292480404955,-0.0008074555459032024
1504505332.62,50.9181392423,-1.0985886724,-0.0835116041074,57.56414603827943,5.945885376530253,-0.0008074523413228523
1504505332.7,51.6295259127,-1.21859317688,-0.0835687511872,57.864293919430175,5.945400194415874,-0.0008076183449970295
1504505332.77,52.3645280214,-1.34267010997,-0.0836040287443,58.17038504271269,5.944905684823169,-0.0008076306535431009
1504505332.85,52.7197893528,-1.4027792241,-0.0835989532446,58.42250652662888,5.9444987964969265,-0.0008075221300557024
1504505332.92,53.4416857978,-1.52469085793,-0.0836011411096,58.68060229321078,5.944081928925936,-0.0008075199643383126
1504505332.99,53.7022377597,-1.56880687068,-0.0836008090966,59.202817926385556,5.943237905392894,-0.0008077209661046709
1504505333.05,54.3530999081,-1.67878759504,-0.0836003627728,59.202817926385556,5.943237905392894,-0.0008077209661046709
1504505333.12,55.0753274898,-1.80081286626,-0.0836008038914,59.51492457477503,5.942734105716942,-0.0008076025004148856
1504505333.18,55.4539693504,-1.8647835096,-0.0836012322571,59.81505511612883,5.942249301188698,-0.0008076067348023563
1504505333.27,56.5914742871,-2.05037508303,-0.0817155516609,60.33126296154111,5.941414851200548,-0.0008077977886924048
1504505333.33,56.5914742871,-2.05037508303,-0.0817155516609,60.59534882725838,5.940988507914343,-0.0008076923709048966
1504505333.39,57.3151259423,-2.16302177574,-0.079707290216,60.59534882725838,5.940988507914343,-0.0008076923709048966
1504505333.47,58.0273419827,-2.27004600146,-0.0774799507661,61.15957356977037,5.94007681743549,-0.0008077867630320639
1504505333.54,58.4074930348,-2.32578103012,-0.0762893571106,61.423690946468135,5.939649905604518,-0.000807862535436451
1504505333.6,59.1561224208,-2.43279709389,-0.0739116678183,61.735802664275894,5.939145967203667,-0.0008077582357689444
1504505333.67,59.5366573898,-2.4857962472,-0.0727068788393,61.98791174107407,5.938738730333391,-0.0008077346617973801
1504505333.74,60.2503350603,-2.5827381216,-0.07046963814,62.2400057566257,5.938331127706963,-0.0008078520234200256
1504505333.81,61.214535594,-2.70881491669,-0.0675168733296,62.55813550778349,5.937816816635592,-0.0008079421696923501
1504505333.87,61.5718015671,-2.75414096841,-0.0664530932248,62.85824908272879,5.9373322119750425,-0.0008078317788098394
1504505333.94,62.2508775582,-2.83845468033,-0.0645086110617,63.12835969690205,5.936895859952649,-0.0008078057785637104
1504505334.02,62.6083864176,-2.88174801294,-0.0634937975063,63.41647101779312,5.936429997770682,-0.0008079470303516515
1504505334.08,63.4667989267,-2.98294971996,-0.0611031385784,63.72259436401861,5.935935177895423,-0.0008079987547719492
1504505334.16,63.9915973643,-3.04284367054,-0.0596688230581,64.04671906429775,5.9354117815447065,-0.0008078845135423614
1504505334.22,64.6000865448,-3.11054361562,-0.058058246168,64.35284370285235,5.934916995110289,-0.0008079280006140565
1504505334.29,65.2207182436,-3.17768654443,-0.0564519894211,64.60494032257948,5.934509256112716,-0.0008080634574924427
1504505334.36,66.1400798724,-3.27365155578,-0.0541492051571,64.9110633341835,5.934014496688996,-0.0008080567379684547
1504505334.42,66.3908956718,-3.29916722366,-0.0535353851541,65.25319579007706,5.933461931910123,-0.0008079412119466978
1504505334.5,66.8925934673,-3.34929557934,-0.052341098396,65.559319854329,5.932966962526972,-0.0008080430664435727
1504505334.55,67.6095093706,-3.41898042521,-0.0506584815591,65.88344493845229,5.932442824679021,-0.0008081563792746494
1504505334.62,68.4820363963,-3.50066627985,-0.0486753962601,66.18956852796047,5.93194836548179,-0.0008080608337247594
1504505334.68,68.8528005794,-3.53446409939,-0.0478645723505,66.48968451745188,5.9314633947718765,-0.0008080347031793426
1504505334.76,69.3547659992,-3.57921206939,-0.0467894521955,66.80180987796507,5.930958512866577,-0.0008081938836657698
1504505334.82,70.1084687897,-3.64464408907,-0.0452127691267,67.05390748067126,5.9305508689854225,-0.0008082316133546644
1504505334.89,70.6345876963,-3.68894584402,-0.0441460798354,67.31201121358774,5.9301339565398825,-0.0008081340120478013
1504505334.95,71.3045748212,-3.74346802588,-0.042841255452,67.57011183139514,5.929716896020679,-0.0008080935520898272
1504505335.02,72.0857912892,-3.8057461403,-0.0413081248047,68.10432332286886,5.928852851044191,-0.000808304720220067
1504505335.08,72.4454335187,-3.8338905316,-0.0407031160902,68.10432332286886,5.928852851044191,-0.000808304720220067
1504505335.15,72.9960757134,-3.87865728965,-0.0406915034544,68.6145332244467,5.928028767292474,-0.0008081539676293787
1504505335.22,73.6302403111,-3.930180933,-0.0406336025076,68.8727594657955,5.927611105519799,-0.0008080428932263099
1504505335.29,74.2406923199,-3.97558299507,-0.039242939732,69.17263411892448,5.927126302317961,-0.000808038343359528
1504505335.36,74.6119168762,-4.00139388079,-0.0381424546391,69.47295434343472,5.9266409924712615,-0.0008080990258118814
1504505335.42,75.2229213889,-4.04258324121,-0.036451140475,69.74286211529397,5.926205156800491,-0.0008079310153887953
1504505335.5,75.2229213889,-4.04258324121,-0.036451140475,70.08515118173393,5.925651858314003,-0.000808116584559145
1504505335.56,76.7802381236,-4.14164708901,-0.0330158646947,70.37917993387288,5.925176539647437,-0.0008081288398826746
1504505335.63,77.3315525955,-4.1755101168,-0.032172996992,70.64938760633338,5.9247399868220825,-0.0008081247113854381
